device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
23,0,12.7,0,0,3.15,2.0,16.0,4.0,2100.0,174.0,2014,616,371.0,427.0
23,0,12.83,0,0,8.0,2.0,16.0,4.0,2350.0,166.0,2014,976,394.0,487.0
23,0,10.29,0,0,8.0,2.0,16.0,4.0,3000.0,149.0,2014,790,422.0,524.0
23,0,10.36,0,0,8.0,5.0,16.0,4.0,2000.0,135.0,2014,1024,406.0,507.0
23,0,10.34,0,0,8.0,5.0,16.0,4.0,1800.0,109.0,2014,725,377.0,486.0
23,0,10.34,0,0,8.0,2.0,16.0,4.0,1800.0,125.0,2013,581,359.0,531.0
23,0,12.7,0,0,13.0,5.0,32.0,4.0,2020.0,128.0,2013,1038,422.0,548.0
23,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,155.0,2013,909,362.0,449.0
23,0,10.16,0,0,5.0,0.3,16.0,4.0,1600.0,124.0,2013,782,367.0,438.0
23,0,12.7,0,0,12.0,5.0,16.0,4.0,2500.0,158.0,2013,729,401.0,535.0
23,0,12.83,0,0,5.0,0.3,16.0,4.0,2250.0,184.0,2013,728,366.0,477.0
23,1,5.08,0,0,1.3,0.3,128.0,0.25,820.0,80.0,2013,905,221.0,304.0
23,1,5.08,0,0,0.3,0.3,32.0,0.25,820.0,80.0,2013,636,154.0,304.0
23,1,5.28,0,0,1.3,0.3,32.0,0.25,820.0,90.0,2013,695,234.0,304.0
23,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,128.0,2013,816,356.0,462.0
23,0,10.16,0,0,3.15,0.3,16.0,4.0,1500.0,128.0,2013,566,322.0,438.0
23,0,7.75,0,0,2.0,0.3,512.0,0.25,1000.0,105.0,2013,897,271.0,371.0
23,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,144.0,2013,1028,385.0,462.0
23,0,10.16,0,0,5.0,0.3,16.0,4.0,1600.0,137.0,2013,793,389.0,461.0
23,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,170.0,2013,855,402.0,487.0
23,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,170.0,2013,909,393.0,461.0
23,0,7.75,0,0,2.0,0.3,512.0,0.25,1500.0,120.0,2013,1038,341.0,440.0
23,1,5.28,0,0,1.3,0.3,64.0,0.25,1400.0,95.0,2013,729,271.0,336.0
23,1,5.18,0,0,0.3,0.3,32.0,0.25,820.0,90.0,2013,883,246.0,339.0
23,1,5.08,0,0,1.3,0.3,64.0,0.25,620.0,69.0,2013,990,224.0,301.0
23,0,12.88,0,0,12.0,5.0,16.0,4.0,2600.0,220.0,2013,689,420.0,544.0
23,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,145.0,2013,745,419.0,544.0
23,0,10.34,0,0,8.0,2.0,16.0,4.0,1800.0,125.0,2013,902,358.0,519.0
23,0,12.78,0,0,8.0,2.0,16.0,4.0,2200.0,210.0,2013,956,400.0,507.0
23,0,10.29,0,0,8.0,1.3,16.0,4.0,1800.0,148.0,2013,608,415.0,556.0
23,0,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,145.0,2013,850,423.0,520.0
23,0,12.7,1,0,8.0,5.0,16.0,4.0,3080.0,140.0,2016,789,405.0,507.0
23,0,10.29,1,0,8.0,5.0,32.0,4.0,2470.0,115.0,2015,928,413.0,519.0
23,0,10.16,1,0,8.0,1.3,16.0,4.0,1800.0,173.8,2013,575,407.0,560.0
23,1,5.18,1,0,2.0,8.0,16.0,4.0,2300.0,130.0,2018,723,385.0,471.0
23,0,10.34,1,0,8.0,2.0,16.0,4.0,4000.0,200.0,2017,714,420.0,580.0
23,1,5.08,0,0,2.0,2.0,24.0,4.0,1000.0,101.0,2015,691,315.0,495.0
23,0,10.16,0,0,5.0,0.3,16.0,4.0,2000.0,170.0,2013,802,349.0,552.0
23,1,5.13,0,0,3.15,0.3,128.0,0.25,1150.0,136.0,2013,590,415.0,494.0
23,1,5.08,0,0,2.0,0.3,16.0,4.0,1300.0,161.0,2013,630,319.0,494.0
5,0,10.16,0,0,5.0,1.3,16.0,4.0,1400.0,122.0,2014,549,366.0,439.0
5,0,10.16,0,0,5.0,1.3,16.0,4.0,1400.0,122.0,2014,1035,349.0,439.0
5,0,10.16,0,0,5.0,1.3,16.0,4.0,1400.0,122.0,2014,573,365.0,440.0
5,0,12.7,0,0,8.0,2.0,16.0,4.0,1400.0,149.0,2014,995,409.0,479.0
5,0,12.7,0,0,5.0,0.3,32.0,4.0,1400.0,147.0,2014,661,395.0,447.0
5,0,10.16,0,0,3.15,1.3,512.0,0.25,1400.0,115.3,2014,932,303.0,409.0
5,0,10.29,0,0,8.0,1.3,16.0,4.0,2000.0,130.0,2014,1027,354.0,461.0
5,0,7.75,0,0,3.15,0.3,512.0,4.0,1400.0,102.0,2014,573,269.0,368.0
5,0,10.29,0,0,5.0,1.3,16.0,4.0,1400.0,78.2,2014,985,369.0,438.0
5,0,12.7,0,0,5.0,0.3,16.0,4.0,1400.0,140.0,2013,1059,376.0,405.0
5,0,10.29,0,0,5.0,1.3,16.0,4.0,1400.0,140.0,2013,965,377.0,451.0
5,0,7.75,0,0,3.15,0.3,512.0,0.25,1400.0,140.0,2013,567,291.0,391.0
5,1,7.75,0,0,1.3,0.3,256.0,0.25,1200.0,140.0,2013,836,247.0,335.0
5,1,5.18,0,0,1.3,0.3,256.0,0.25,1800.0,140.0,2013,586,233.0,295.0
5,1,5.28,0,0,1.3,0.3,256.0,0.25,1400.0,140.0,2013,561,206.0,303.0
5,1,5.23,0,0,1.3,0.3,256.0,0.25,1400.0,140.0,2013,796,224.0,302.0
5,1,5.23,0,0,0.3,0.3,256.0,0.25,1400.0,140.0,2013,687,232.0,307.0
5,0,12.7,0,0,8.0,1.3,16.0,4.0,1400.0,140.0,2013,567,390.0,451.0
5,0,10.16,0,0,3.15,0.3,512.0,0.25,1400.0,140.0,2013,637,280.0,388.0
5,0,10.16,0,0,3.15,0.3,256.0,0.25,1400.0,140.0,2013,778,312.0,407.0
5,0,7.75,0,0,1.3,0.3,256.0,0.25,1400.0,140.0,2013,945,288.0,393.0
5,0,12.7,0,0,12.0,3.0,16.0,4.0,1400.0,177.0,2013,779,404.0,530.0
5,0,10.16,0,0,5.0,0.3,512.0,0.25,1400.0,140.0,2013,942,317.0,426.0
5,1,10.16,0,0,2.0,0.3,256.0,0.25,1200.0,140.0,2013,635,286.0,364.0
5,1,7.75,0,0,2.0,0.3,256.0,0.25,1200.0,140.0,2013,569,288.0,366.0
5,1,5.18,0,0,1.3,0.3,256.0,0.25,1800.0,140.0,2013,899,236.0,298.0
5,1,5.18,0,0,1.3,0.3,256.0,0.25,1500.0,140.0,2013,818,243.0,338.0
5,1,5.23,0,0,1.3,0.3,256.0,0.25,1400.0,140.0,2013,980,262.0,368.0
5,1,5.23,0,0,1.3,0.3,256.0,0.25,3000.0,140.0,2013,787,258.0,338.0
5,0,7.75,0,0,3.15,0.3,256.0,0.25,1400.0,98.0,2013,1034,419.0,424.0
6,0,12.7,1,0,13.0,8.0,16.0,4.0,2500.0,148.0,2017,671,413.0,478.0
6,0,12.83,1,0,8.0,8.0,16.0,4.0,3050.0,170.0,2016,646,423.0,470.0
6,0,12.83,1,0,8.0,8.0,16.0,4.0,2500.0,143.0,2016,1078,420.0,519.0
6,0,12.83,1,0,8.0,8.0,16.0,4.0,2500.0,143.0,2016,777,421.0,438.0
6,0,12.83,1,0,13.0,5.0,16.0,4.0,2500.0,163.0,2016,1011,415.0,530.0
6,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,168.0,2016,1028,411.0,477.0
6,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,125.0,2016,1040,405.0,487.0
6,0,12.7,1,0,13.0,5.0,16.0,4.0,2500.0,142.0,2016,779,420.0,469.0
6,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,138.5,2015,1014,413.0,477.0
23,0,17.78,0,0,3.15,0.3,16.0,4.0,4100.0,234.0,2013,613,383.0,459.0
23,0,12.57,1,0,12.0,8.0,16.0,4.0,4000.0,139.0,2018,687,414.0,487.0
23,1,5.28,0,0,0.3,8.0,32.0,0.25,3100.0,130.0,2018,504,328.0,369.0
23,0,12.7,0,0,5.0,2.0,32.0,4.0,2000.0,167.0,2017,715,398.0,439.0
23,1,5.18,0,0,0.3,5.0,32.0,4.0,1500.0,112.0,2017,770,324.0,388.0
23,1,5.18,1,0,0.3,5.0,32.0,4.0,1000.0,92.0,2017,629,326.0,367.0
23,0,10.16,0,0,2.0,0.3,16.0,4.0,1300.0,105.0,2015,1034,306.0,406.0
23,0,12.7,0,0,5.0,2.0,32.0,4.0,2100.0,145.0,2015,573,404.0,439.0
23,0,10.29,0,0,5.0,2.0,32.0,4.0,1600.0,125.0,2015,962,389.0,427.0
23,0,12.7,0,0,8.0,5.0,32.0,4.0,2000.0,150.0,2015,1031,390.0,463.0
23,0,10.16,0,0,8.0,0.3,16.0,4.0,1400.0,121.0,2014,1061,399.0,460.0
23,0,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,154.5,2013,863,390.0,495.0
23,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,147.7,2013,619,414.0,500.0
23,0,10.29,0,0,8.0,2.0,16.0,4.0,1700.0,147.0,2013,715,366.0,530.0
23,0,10.16,0,0,5.0,0.3,16.0,4.0,1500.0,130.5,2013,727,414.0,501.0
7,0,12.7,1,0,8.0,5.0,16.0,4.0,4000.0,160.0,2016,567,420.0,535.0
7,0,10.29,0,0,5.0,2.0,32.0,4.0,1800.0,153.0,2016,606,375.0,449.0
7,0,12.7,0,0,8.0,5.0,16.0,4.0,4000.0,167.6,2016,941,420.0,479.0
7,0,12.7,0,0,5.0,2.0,16.0,4.0,2000.0,153.0,2015,1069,357.0,451.0
7,0,12.7,1,0,8.0,5.0,16.0,4.0,2400.0,136.6,2015,967,414.0,488.0
7,0,10.29,0,0,5.0,2.0,32.0,4.0,1800.0,176.0,2015,886,388.0,479.0
7,0,12.7,0,0,8.0,2.0,32.0,4.0,5000.0,180.3,2014,950,416.0,514.0
7,0,10.36,0,0,8.0,5.0,16.0,4.0,2050.0,97.7,2014,911,419.0,548.0
7,0,12.7,0,0,5.0,2.0,32.0,4.0,1950.0,150.0,2015,595,403.0,480.0
7,0,10.29,0,0,5.0,2.0,32.0,4.0,1800.0,88.2,2014,547,389.0,460.0
7,0,10.34,0,0,8.0,2.0,16.0,4.0,1800.0,142.9,2013,753,386.0,519.0
7,0,12.7,0,0,8.0,2.0,16.0,4.0,4200.0,115.35,2014,614,369.0,487.0
7,0,12.83,0,0,5.0,0.3,16.0,4.0,2250.0,142.9,2013,682,366.0,470.0
7,0,12.78,0,0,8.0,2.0,16.0,4.0,3000.0,142.9,2013,755,394.0,506.0
7,0,12.7,0,0,8.0,0.3,16.0,4.0,2100.0,142.9,2013,541,374.0,460.0
7,0,10.24,0,0,5.0,0.3,16.0,4.0,1700.0,142.9,2013,872,337.0,452.0
7,0,10.16,0,0,5.0,0.3,16.0,4.0,1700.0,142.9,2013,779,335.0,425.0
7,0,7.75,0,0,2.0,0.3,512.0,0.25,1500.0,142.9,2013,602,310.0,410.0
7,0,10.03,0,0,2.0,0.3,16.0,4.0,1700.0,142.9,2013,848,347.0,449.0
7,0,7.75,0,0,3.15,0.3,16.0,4.0,1500.0,142.9,2013,824,334.0,410.0
7,0,10.24,0,0,5.0,0.3,16.0,4.0,1800.0,142.9,2013,834,381.0,461.0
7,0,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,142.9,2013,688,354.0,470.0
23,0,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,160.0,2017,556,418.0,478.0
10,0,12.7,1,0,13.0,5.0,32.0,4.0,3020.0,143.0,2017,683,418.0,486.0
10,0,10.29,0,0,8.0,2.0,32.0,4.0,1730.0,159.0,2015,894,388.0,425.0
10,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,156.0,2014,700,398.0,462.0
10,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,160.0,2014,847,386.0,461.0
10,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,156.0,2014,545,387.0,486.0
10,0,12.83,0,0,13.0,5.0,32.0,4.0,3000.0,162.0,2014,668,414.0,530.0
10,0,12.7,0,0,8.0,5.0,32.0,4.0,2300.0,140.0,2013,1090,416.0,495.0
23,0,15.24,0,0,8.0,2.0,16.0,4.0,3000.0,160.0,2014,900,405.0,530.0
23,0,17.78,0,0,2.0,0.3,32.0,4.0,2800.0,294.8,2014,634,418.0,424.0
9,0,12.83,1,0,13.0,5.0,32.0,4.0,2730.0,137.0,2018,708,407.0,486.0
9,0,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,140.0,2016,744,401.0,515.0
9,0,12.75,1,0,12.0,5.0,32.0,4.0,3000.0,161.0,2016,692,418.0,552.0
9,0,12.7,1,0,8.0,5.0,16.0,4.0,2200.0,140.0,2016,699,410.0,514.0
9,0,12.7,1,0,5.0,1.3,32.0,4.0,2000.0,140.1,2016,790,385.0,424.0
9,0,12.7,1,0,13.0,4.0,16.0,4.0,2840.0,158.0,2015,559,413.0,560.0
9,0,12.83,1,0,13.0,4.0,16.0,4.0,2600.0,165.0,2015,719,412.0,574.0
9,0,10.34,1,0,8.0,2.0,32.0,4.0,2000.0,156.0,2015,700,395.0,470.0
9,0,12.83,0,0,13.0,8.0,16.0,4.0,2600.0,154.5,2015,916,414.0,519.0
9,0,10.29,0,0,8.0,2.0,32.0,4.0,2000.0,146.0,2015,892,423.0,488.0
9,0,12.83,1,0,13.0,4.0,16.0,4.0,2800.0,147.0,2015,598,417.0,577.0
9,0,12.83,1,0,13.0,8.0,16.0,4.0,2600.0,155.0,2015,1092,417.0,592.0
9,0,12.7,0,0,13.0,5.0,32.0,4.0,2000.0,138.0,2015,874,405.0,552.0
9,0,10.34,0,0,8.0,2.0,32.0,4.0,2000.0,154.0,2015,986,410.0,507.0
9,0,10.29,0,0,5.0,0.3,32.0,4.0,2100.0,145.0,2015,995,380.0,438.0
9,0,12.7,1,0,8.0,5.0,32.0,4.0,2100.0,160.0,2014,1066,414.0,519.0
9,0,10.34,1,0,5.0,0.3,32.0,4.0,2100.0,158.0,2014,773,421.0,531.0
9,2,12.7,1,0,4.0,5.0,32.0,4.0,2600.0,160.0,2014,640,417.0,571.0
9,0,12.7,1,0,13.0,5.0,16.0,4.0,2700.0,151.0,2014,754,419.0,552.0
9,0,12.7,0,0,5.0,2.0,16.0,4.0,1950.0,160.0,2014,977,397.0,508.0
9,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,150.0,2014,1044,396.0,520.0
9,0,10.16,0,0,5.0,0.3,16.0,4.0,1300.0,130.0,2014,838,394.0,462.0
9,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,140.0,2014,641,358.0,494.0
9,0,10.29,0,0,5.0,0.3,16.0,4.0,2000.0,140.0,2014,613,358.0,501.0
9,0,12.83,0,0,13.0,5.0,32.0,4.0,2600.0,165.0,2014,620,412.0,552.0
9,0,10.34,1,0,8.0,1.3,32.0,4.0,2040.0,143.5,2014,770,406.0,530.0
9,0,12.7,0,0,8.0,2.1,32.0,4.0,2100.0,149.0,2014,683,423.0,540.0
9,0,10.29,0,0,5.0,0.3,16.0,4.0,2100.0,130.0,2013,959,367.0,560.0
9,0,10.24,0,0,5.0,0.3,16.0,4.0,1650.0,120.0,2013,1018,403.0,507.0
9,0,10.24,0,0,8.0,1.6,16.0,4.0,1800.0,123.0,2013,770,422.0,519.0
9,0,10.24,1,0,4.0,1.6,16.0,4.0,1800.0,122.0,2013,920,417.0,548.0
9,2,10.24,1,0,8.0,1.6,32.0,4.0,1800.0,120.0,2013,686,376.0,514.0
9,0,12.7,1,0,4.0,2.1,16.0,4.0,3200.0,160.0,2013,845,364.0,570.0
9,0,7.75,0,0,5.0,1.6,16.0,4.0,1230.0,100.0,2013,833,383.0,461.0
9,0,10.34,1,0,4.0,2.1,32.0,4.0,2300.0,143.0,2013,778,373.0,560.0
9,0,10.16,0,0,5.0,1.6,16.0,4.0,1650.0,114.0,2013,947,346.0,501.0
9,0,10.16,0,0,5.0,1.6,16.0,4.0,1650.0,107.0,2013,1070,404.0,520.0
11,0,15.47,1,0,13.0,8.0,32.0,4.0,3020.0,150.0,2019,499,421.0,478.0
11,0,13.84,1,0,8.0,5.0,16.0,4.0,3020.0,142.0,2018,389,400.0,461.0
11,0,13.84,1,0,13.0,5.0,16.0,4.0,3020.0,142.0,2018,453,404.0,460.0
11,0,12.7,1,0,8.0,2.0,32.0,4.0,2280.0,175.0,2018,563,400.0,450.0
11,0,12.88,1,0,13.0,5.0,16.0,4.0,3000.0,150.0,2018,505,409.0,502.0
11,0,17.78,0,0,2.0,2.0,16.0,4.0,3340.0,250.0,2017,809,421.0,461.0
11,0,12.7,1,0,8.0,5.0,16.0,4.0,3000.0,150.0,2017,896,414.0,478.0
11,0,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,175.0,2017,689,415.0,448.0
11,0,12.73,1,0,8.0,8.0,32.0,4.0,3200.0,145.0,2017,808,409.0,580.0
11,0,12.75,1,0,12.0,8.0,16.0,4.0,3000.0,147.0,2017,786,419.0,513.0
11,0,12.7,1,0,13.0,5.0,16.0,4.0,4100.0,145.0,2016,892,418.0,531.0
11,0,17.78,1,0,2.0,2.0,16.0,4.0,4100.0,278.0,2016,1038,410.0,501.0
11,0,10.29,1,0,5.0,2.0,32.0,4.0,2100.0,150.0,2016,926,369.0,439.0
11,0,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,135.0,2016,1009,411.0,470.0
11,0,12.75,1,0,13.0,8.0,16.0,4.0,4000.0,147.0,2016,593,418.0,535.0
11,0,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,125.0,2015,1010,416.0,453.0
11,0,12.83,1,0,13.0,5.0,16.0,4.0,2200.0,167.0,2015,624,412.0,581.0
11,0,10.29,1,0,5.0,2.0,32.0,4.0,2000.0,141.5,2015,918,394.0,471.0
11,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,160.0,2015,673,402.0,486.0
11,0,12.7,1,0,5.0,2.0,32.0,4.0,2200.0,150.0,2015,761,404.0,515.0
11,0,12.7,1,0,5.0,2.0,16.0,4.0,2000.0,178.0,2015,962,410.0,494.0
11,0,10.29,0,0,5.0,0.3,16.0,4.0,1950.0,160.0,2015,691,401.0,469.0
11,0,10.29,0,0,5.0,0.3,16.0,4.0,1750.0,150.0,2014,964,351.0,439.0
11,0,7.75,0,0,2.0,2.0,16.0,4.0,1350.0,130.0,2014,699,374.0,486.0
11,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,160.0,2014,1003,398.0,520.0
11,0,10.29,1,0,5.0,2.0,16.0,4.0,2000.0,153.0,2014,644,373.0,487.0
11,0,10.16,0,0,3.15,2.0,16.0,4.0,1500.0,126.0,2014,736,354.0,426.0
11,0,12.83,0,0,5.0,0.3,16.0,4.0,2300.0,180.0,2014,553,418.0,560.0
11,0,12.7,0,0,5.0,0.3,16.0,4.0,2100.0,180.0,2014,561,387.0,460.0
11,0,10.29,0,0,8.0,5.0,16.0,4.0,2000.0,115.0,2014,845,390.0,552.0
11,0,10.29,0,0,5.0,0.3,16.0,4.0,1750.0,145.0,2014,698,356.0,460.0
11,0,10.34,0,0,8.0,5.0,16.0,4.0,2000.0,120.0,2014,800,416.0,571.0
11,0,10.16,0,0,2.0,0.3,16.0,4.0,1350.0,123.0,2013,638,315.0,459.0
11,0,7.75,0,0,0.3,0.3,256.0,0.25,1350.0,130.0,2013,575,303.0,410.0
11,0,10.29,0,0,3.15,0.3,16.0,4.0,1730.0,150.0,2013,724,347.0,469.0
11,2,10.24,0,0,5.0,0.3,32.0,4.0,1700.0,160.0,2013,790,359.0,501.0
11,0,12.7,0,0,8.0,1.3,32.0,4.0,2150.0,155.0,2013,807,392.0,524.0
11,0,12.7,0,0,5.0,0.3,16.0,4.0,2150.0,170.0,2013,905,397.0,499.0
11,0,7.75,0,0,3.15,0.3,16.0,4.0,1975.0,150.0,2013,634,332.0,392.0
11,0,10.29,0,0,5.0,0.3,16.0,4.0,1700.0,155.0,2013,922,415.0,508.0
11,0,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,120.0,2013,625,403.0,544.0
11,0,10.16,0,0,5.0,0.3,16.0,4.0,1730.0,130.0,2013,783,371.0,452.0
11,0,10.16,1,0,5.0,1.3,16.0,4.0,1650.0,140.0,2013,600,394.0,477.0
11,0,7.75,0,0,2.0,0.3,512.0,0.25,1700.0,120.0,2013,783,324.0,423.0
11,0,10.34,1,0,13.0,1.3,16.0,4.0,2420.0,122.0,2013,1016,396.0,535.0
11,0,10.29,0,0,8.0,1.3,32.0,4.0,2150.0,145.0,2013,894,371.0,552.0
11,0,10.16,0,0,5.0,0.3,16.0,4.0,1730.0,140.0,2013,742,403.0,514.0
11,2,10.16,0,0,5.0,0.3,16.0,4.0,1950.0,130.0,2013,749,383.0,507.0
11,0,10.29,0,0,5.0,0.3,16.0,4.0,1700.0,150.0,2013,927,378.0,462.0
23,1,12.7,1,0,8.0,2.0,16.0,4.0,2500.0,150.0,2016,839,393.0,513.0
23,1,10.29,1,0,8.0,2.0,16.0,4.0,2100.0,141.0,2013,804,392.0,519.0
12,0,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,138.0,2014,600,346.0,437.0
12,0,10.16,0,0,5.0,0.3,16.0,4.0,2000.0,130.0,2014,1019,365.0,393.0
12,0,10.16,0,0,5.0,0.3,16.0,4.0,2000.0,129.0,2014,976,331.0,439.0
12,0,12.83,0,0,13.0,5.0,16.0,4.0,2000.0,134.0,2014,1030,408.0,528.0
12,0,7.85,0,0,5.0,0.3,16.0,4.0,1350.0,134.0,2014,724,347.0,409.0
12,0,10.16,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,2013,708,323.0,411.0
12,0,12.7,0,0,8.0,0.3,16.0,4.0,1800.0,104.5,2013,840,358.0,479.0
12,0,7.85,0,0,5.0,0.3,512.0,0.25,1625.0,114.5,2013,992,318.0,428.0
12,0,7.67,0,0,3.15,0.3,512.0,0.25,1625.0,114.5,2013,760,303.0,388.0
12,0,12.7,0,0,5.0,0.3,16.0,4.0,1625.0,150.0,2013,608,370.0,438.0
12,0,10.29,0,0,5.0,0.3,16.0,4.0,1400.0,114.5,2013,665,353.0,427.0
12,0,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,87.5,2013,874,318.0,390.0
12,0,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,110.0,2013,599,338.0,393.0
12,0,10.24,0,0,8.0,2.0,16.0,4.0,1625.0,126.5,2013,840,370.0,507.0
12,0,12.7,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,2013,835,335.0,500.0
12,0,10.16,0,0,5.0,0.3,0.01,0.25,1450.0,114.5,2013,778,310.0,438.0
12,0,10.16,0,0,3.15,0.3,256.0,0.25,1625.0,75.0,2013,863,412.0,427.0
12,0,10.16,0,0,3.15,0.3,256.0,0.25,1625.0,90.0,2013,849,400.0,425.0
12,0,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,110.0,2013,830,349.0,426.0
12,0,10.29,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,2013,1034,334.0,501.0
14,0,12.7,0,0,8.0,2.0,32.0,4.0,2200.0,152.0,2015,985,421.0,470.0
14,0,12.7,0,0,8.0,3.0,32.0,4.0,2500.0,160.0,2015,684,417.0,486.0
14,0,12.7,0,0,10.0,2.0,32.0,4.0,4000.0,174.0,2014,668,393.0,487.0
14,2,10.16,0,0,5.0,0.3,32.0,4.0,1950.0,136.0,2014,698,385.0,426.0
14,0,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,160.0,2014,799,412.0,460.0
14,0,12.7,0,0,8.0,5.0,32.0,4.0,2100.0,134.0,2014,834,417.0,469.0
14,0,10.34,0,0,13.0,3.0,16.0,4.0,2000.0,116.0,2014,662,397.0,502.0
14,0,10.29,0,0,8.0,2.0,32.0,4.0,2100.0,138.0,2014,607,401.0,458.0
14,0,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,136.0,2014,698,361.0,458.0
14,0,10.16,0,0,5.0,0.3,16.0,4.0,1700.0,136.0,2014,817,369.0,436.0
14,0,12.83,0,0,8.0,2.0,16.0,4.0,2000.0,177.0,2014,566,386.0,501.0
14,0,10.34,0,0,8.0,0.3,16.0,4.0,2000.0,112.0,2014,1062,400.0,501.0
14,0,10.16,0,0,3.15,0.3,512.0,0.25,1500.0,133.0,2013,677,289.0,391.0
14,0,7.75,0,0,2.0,0.3,512.0,0.25,1400.0,115.4,2013,912,284.0,373.0
14,0,7.75,0,0,2.0,0.3,512.0,0.25,1400.0,115.4,2013,924,274.0,373.0
14,0,10.16,0,0,2.0,0.3,1024.0,4.0,1400.0,113.0,2013,595,298.0,393.0
14,0,12.7,0,0,3.15,1.3,16.0,4.0,2000.0,175.0,2013,1031,392.0,449.0
14,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,143.5,2013,806,384.0,470.0
14,0,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,127.0,2013,799,385.0,460.0
14,0,10.16,0,0,3.15,0.3,16.0,4.0,1500.0,124.0,2013,1001,338.0,423.0
14,0,10.16,0,0,3.15,0.3,512.0,0.25,1500.0,124.0,2013,577,312.0,409.0
14,0,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,127.0,2013,821,364.0,426.0
14,0,12.7,0,0,3.15,1.3,16.0,4.0,2000.0,175.0,2013,931,394.0,450.0
15,0,17.78,0,0,2.0,2.0,16.0,4.0,3500.0,254.0,2017,769,404.0,439.0
15,0,17.78,0,0,5.0,2.0,16.0,4.0,3500.0,260.0,2017,551,399.0,459.0
15,0,12.7,1,0,8.0,2.0,16.0,4.0,2300.0,142.0,2016,878,372.0,470.0
15,0,10.29,1,0,5.0,2.0,32.0,4.0,2000.0,144.0,2016,803,367.0,439.0
15,0,10.29,0,0,5.0,2.0,32.0,4.0,2000.0,146.0,2016,752,354.0,424.0
15,0,10.16,0,0,5.0,0.3,16.0,4.0,1700.0,132.0,2016,930,366.0,393.0
15,0,12.7,1,0,8.0,5.0,16.0,4.0,3500.0,155.6,2016,583,414.0,513.0
15,0,12.7,1,0,8.0,5.0,32.0,4.0,2750.0,139.0,2016,588,398.0,529.0
15,0,12.7,1,0,5.0,2.0,32.0,4.0,2300.0,166.0,2016,569,407.0,450.0
15,0,17.78,1,0,2.0,0.3,32.0,4.0,3450.0,260.0,2016,867,414.0,437.0
15,0,12.7,1,0,13.0,5.0,16.0,4.0,2750.0,142.0,2016,925,417.0,495.0
15,0,12.7,1,0,13.0,5.0,16.0,4.0,2750.0,142.0,2016,932,422.0,480.0
15,0,12.83,1,0,13.0,5.0,16.0,4.0,2900.0,150.0,2016,950,412.0,519.0
15,0,12.7,1,0,13.0,5.0,16.0,4.0,2750.0,142.0,2016,803,410.0,469.0
15,0,12.83,1,0,13.0,5.0,16.0,4.0,3300.0,153.0,2015,749,418.0,577.0
15,0,12.7,1,0,8.0,2.0,32.0,4.0,2300.0,140.0,2015,697,391.0,468.0
15,0,10.16,0,0,5.0,0.3,32.0,4.0,2000.0,132.0,2015,1055,373.0,410.0
15,0,12.7,1,0,8.0,2.0,32.0,4.0,2300.0,128.0,2015,548,416.0,500.0
15,0,10.29,1,0,5.0,2.0,32.0,4.0,2000.0,137.0,2015,1045,364.0,423.0
15,0,12.83,1,0,5.0,0.3,16.0,4.0,2250.0,174.0,2015,765,378.0,394.0
