device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
0,0,20.32,0,0,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,466.0,530.0
0,0,10.34,0,0,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,429.0,531.0
0,0,17.78,0,0,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,441.0,486.0
0,0,18.01,0,0,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,443.0,486.0
0,0,15.24,1,0,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,463.0,583.0
0,0,25.43,0,0,5.0,0.3,16.0,4.0,7300.0,560.0,2013,656,461.0,524.0
0,0,18.01,0,0,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,451.0,479.0
0,0,10.29,0,0,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,425.0,520.0
0,0,10.24,0,0,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,434.0,520.0
0,0,17.78,0,0,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,429.0,460.0
1,0,12.88,1,0,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,472.0,544.0
1,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,454.0,513.0
1,0,15.24,1,0,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,443.0,485.0
1,0,25.43,0,0,2.0,2.0,16.0,4.0,4000.0,415.0,2018,636,434.0,459.0
1,0,12.75,1,0,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,456.0,493.0
1,0,12.75,1,0,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,428.0,479.0
1,0,15.24,1,0,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,464.0,556.0
1,0,12.83,1,0,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,465.0,525.0
1,0,12.75,1,0,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,441.0,530.0
1,0,12.7,1,0,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,437.0,501.0
1,0,15.24,1,0,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,454.0,519.0
1,0,12.7,1,0,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,463.0,531.0
1,0,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,433.0,494.0
1,0,12.83,1,0,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,439.0,500.0
1,0,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,149.0,2016,1006,456.0,539.0
1,0,12.75,1,0,13.0,8.0,16.0,4.0,2610.0,135.0,2016,708,435.0,530.0
1,0,15.24,0,0,13.0,8.0,32.0,4.0,2580.0,179.0,2016,770,427.0,480.0
1,0,15.24,1,0,8.0,5.0,32.0,4.0,2580.0,159.95,2016,780,436.0,462.0
1,0,12.7,1,0,13.0,5.0,16.0,4.0,3000.0,140.0,2015,566,429.0,544.0
1,0,12.83,1,0,13.0,8.0,16.0,4.0,3500.0,147.0,2015,1041,448.0,486.0
1,0,12.83,1,0,13.0,8.0,16.0,4.0,2910.0,141.0,2015,1073,426.0,553.0
1,0,10.34,1,0,13.0,5.0,32.0,4.0,2000.0,110.0,2015,736,458.0,531.0
1,0,20.32,0,0,2.0,0.3,16.0,4.0,3240.0,335.0,2015,686,439.0,460.0
1,0,17.78,1,0,2.0,0.3,16.0,4.0,2820.0,260.0,2015,893,424.0,487.0
1,0,23.01,1,0,5.0,2.0,32.0,4.0,4600.0,380.0,2015,713,491.0,552.0
1,0,20.32,1,0,5.0,3.0,32.0,4.0,4100.0,327.0,2014,794,460.0,552.0
1,0,20.32,1,0,5.0,2.0,32.0,4.0,4060.0,310.0,2014,892,455.0,563.0
1,0,15.24,1,0,13.1,5.0,16.0,4.0,3100.0,175.0,2014,654,454.0,613.0
1,0,12.93,1,0,8.0,2.0,32.0,4.0,3400.0,182.0,2014,578,474.0,564.0
1,0,12.7,1,0,8.0,1.3,32.0,4.0,2150.0,126.0,2014,653,441.0,564.0
1,0,10.34,0,0,13.0,1.3,16.0,4.0,2000.0,117.4,2013,692,479.0,589.0
1,0,15.24,0,0,13.0,2.0,32.0,4.0,3400.0,177.6,2013,817,456.0,591.0
1,0,12.7,0,0,13.1,2.1,32.0,4.0,2000.0,130.0,2013,608,467.0,591.0
1,0,12.7,0,0,12.0,1.0,16.0,4.0,2500.0,130.0,2013,733,481.0,643.0
1,0,12.7,0,0,8.0,0.3,16.0,4.0,2500.0,135.0,2013,847,437.0,540.0
23,0,15.29,1,0,12.0,8.0,32.0,4.0,4000.0,168.0,2018,396,449.0,539.0
23,0,15.29,1,0,12.0,16.0,32.0,4.0,3000.0,210.0,2018,616,493.0,580.0
23,0,15.24,1,0,13.0,13.0,64.0,4.0,3050.0,156.0,2017,681,519.0,611.0
23,0,12.83,1,0,13.0,13.0,32.0,4.0,3000.0,143.6,2018,492,483.0,540.0
23,0,12.83,1,0,13.0,13.0,64.0,4.0,3000.0,167.5,2017,825,518.0,604.0
23,0,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,144.0,2016,601,486.0,611.0
23,0,15.24,1,0,13.0,5.0,64.0,4.0,5020.0,209.8,2016,636,462.0,604.0
23,0,12.83,1,0,13.0,5.0,32.0,4.0,3150.0,147.6,2016,1046,453.0,570.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2350.0,128.0,2015,725,463.0,530.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2350.0,128.0,2015,636,432.0,519.0
23,0,12.83,1,0,13.0,5.0,16.0,4.0,3150.0,155.3,2015,879,465.0,570.0
23,0,12.83,1,0,13.0,5.0,16.0,4.0,3150.0,155.3,2015,816,428.0,553.0
23,0,12.83,1,0,13.0,5.0,16.0,4.0,6000.0,212.0,2015,1042,472.0,570.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2100.0,130.0,2015,805,431.0,548.0
23,0,10.29,1,0,8.0,2.0,32.0,4.0,1850.0,135.5,2015,664,427.0,494.0
23,0,15.24,1,0,24.0,8.0,64.0,4.0,3500.0,204.4,2015,924,505.0,619.0
23,0,10.34,0,0,16.0,4.0,16.0,4.0,2200.0,139.2,2014,786,433.0,570.0
23,0,12.7,0,0,13.0,5.0,16.0,4.0,2300.0,129.0,2014,965,442.0,583.0
23,0,10.34,0,0,13.0,2.0,16.0,4.0,2100.0,143.1,2014,739,441.0,567.0
23,0,12.83,0,0,16.0,8.0,32.0,4.0,2500.0,150.5,2014,609,501.0,615.0
23,0,17.78,0,0,0.3,0.3,32.0,4.0,3000.0,402.0,2013,646,438.0,451.0
23,0,23.04,0,0,2.0,0.3,32.0,4.0,8000.0,645.4,2013,579,483.0,507.0
23,0,20.32,0,0,2.0,0.3,32.0,4.0,4400.0,472.4,2013,833,463.0,480.0
23,0,18.01,0,0,5.0,2.0,32.0,4.0,4000.0,374.0,2013,724,429.0,524.0
23,0,18.01,0,0,5.0,0.3,32.0,4.0,4000.0,357.0,2013,960,432.0,502.0
23,0,11.81,0,0,8.0,1.0,16.0,4.0,2100.0,131.9,2014,556,434.0,540.0
23,0,12.7,0,0,13.0,5.0,32.0,4.0,2000.0,129.4,2013,998,459.0,589.0
23,0,10.34,0,0,8.0,2.0,32.0,4.0,1800.0,143.0,2014,617,435.0,530.0
23,0,25.43,0,0,2.0,0.3,32.0,4.0,3830.0,500.0,2017,878,467.0,513.0
23,0,17.78,0,0,5.0,0.3,32.0,4.0,2000.0,345.0,2013,836,426.0,459.0
2,3,25.53,1,0,8.0,7.0,64.0,4.0,3969.0,456.0,2019,496,494.0,631.0
2,3,18.01,1,0,8.0,7.0,64.0,4.0,5124.0,300.5,2019,250,479.0,611.0
2,3,30.71,1,0,12.0,7.0,1024.0,4.0,9720.0,631.0,2018,543,581.0,700.0
2,3,27.94,1,0,12.0,7.0,1024.0,4.0,7812.0,468.0,2018,525,616.0,678.0
2,3,15.37,1,0,12.0,7.0,64.0,4.0,3174.0,208.0,2018,583,557.0,713.0
2,3,12.9,1,0,12.0,7.0,64.0,4.0,2658.0,177.0,2018,641,558.0,705.0
2,3,15.27,1,0,12.0,7.0,64.0,4.0,2942.0,194.0,2018,673,549.0,675.0
2,3,23.04,1,0,8.0,1.2,32.0,4.0,5493.0,469.0,2018,673,492.0,586.0
2,3,12.9,1,0,12.0,7.0,64.0,4.0,2716.0,174.0,2017,629,452.0,691.0
2,3,12.83,1,0,12.0,7.0,64.0,4.0,2691.0,202.0,2017,815,518.0,664.0
2,3,10.34,1,0,12.0,7.0,64.0,4.0,1821.0,148.0,2017,604,512.0,655.0
2,3,30.71,1,0,12.0,7.0,64.0,4.0,2256.0,677.0,2017,541,576.0,680.0
2,3,25.53,1,0,12.0,7.0,64.0,4.0,8134.0,469.0,2017,629,529.0,659.0
2,3,23.04,1,0,8.0,1.2,32.0,4.0,8827.0,469.0,2017,578,467.0,597.0
2,3,12.83,1,0,12.0,7.0,32.0,4.0,2900.0,188.0,2016,833,475.0,653.0
2,3,10.34,1,0,12.0,7.0,32.0,4.0,1960.0,138.0,2016,1026,468.0,631.0
2,3,23.04,1,0,12.0,5.0,32.0,4.0,7306.0,437.0,2016,704,537.0,654.0
2,3,10.16,1,0,12.0,1.2,16.0,4.0,1624.0,113.0,2016,894,444.0,571.0
2,3,12.83,1,0,12.0,5.0,16.0,4.0,2750.0,192.0,2015,667,463.0,615.0
2,3,10.34,1,0,12.0,5.0,16.0,4.0,1715.0,143.0,2015,778,517.0,622.0
2,3,30.71,1,0,8.0,1.2,32.0,4.0,3937.0,713.0,2015,572,556.0,674.0
2,3,18.01,1,0,8.0,1.2,16.0,4.0,5124.0,299.0,2015,547,446.0,589.0
2,3,23.04,1,0,8.0,1.2,16.0,4.0,7340.0,437.0,2014,914,459.0,609.0
2,3,18.01,1,0,5.0,1.2,16.0,4.0,6470.0,331.0,2014,719,437.0,599.0
2,3,12.83,1,0,8.0,1.2,16.0,4.0,2915.0,172.0,2014,1082,425.0,604.0
2,3,23.04,1,0,5.0,1.2,16.0,4.0,8600.0,469.0,2013,995,463.0,586.0
2,3,18.01,1,0,5.0,1.2,16.0,4.0,6470.0,331.0,2013,945,442.0,560.0
2,3,10.16,1,0,8.0,1.2,32.0,4.0,1510.0,132.0,2013,712,467.0,570.0
23,0,16.23,1,0,8.0,16.0,128.0,4.0,3400.0,166.0,2019,399,457.0,570.0
23,0,17.4,1,0,8.0,5.0,32.0,4.0,5000.0,214.0,2019,317,441.0,502.0
23,0,15.9,1,0,8.0,5.0,64.0,4.0,3000.0,162.0,2019,257,429.0,486.0
23,0,14.5,1,0,8.0,5.0,32.0,4.0,2800.0,150.0,2019,499,433.0,461.0
23,0,14.55,1,0,13.0,5.0,128.0,4.0,3100.0,170.0,2017,635,469.0,570.0
23,0,12.75,1,0,13.0,16.0,128.0,4.0,3000.0,155.0,2017,783,526.0,599.0
23,0,25.43,1,0,13.0,5.0,64.0,4.0,6600.0,510.0,2017,727,523.0,570.0
23,0,12.75,1,0,13.0,16.0,64.0,4.0,2950.0,155.0,2017,769,505.0,586.0
23,0,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,167.5,2017,604,424.0,530.0
23,0,12.7,1,0,8.0,3.0,32.0,4.0,3500.0,223.0,2017,669,443.0,514.0
23,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,167.5,2017,624,462.0,521.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2400.0,160.0,2017,773,432.0,486.0
23,0,12.83,1,0,20.7,8.0,64.0,4.0,2950.0,193.0,2016,608,482.0,552.0
23,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,160.0,2014,565,431.0,501.0
23,0,12.7,1,0,16.0,8.0,16.0,4.0,2700.0,142.0,2014,1007,432.0,529.0
23,0,20.32,1,0,5.0,2.0,32.0,4.0,3500.0,150.0,2014,872,433.0,563.0
23,0,15.34,0,0,8.0,2.0,16.0,4.0,2800.0,232.0,2014,714,442.0,548.0
23,0,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,160.0,2014,985,448.0,563.0
3,0,13.84,1,0,13.0,8.0,32.0,4.0,4000.0,150.0,2018,575,438.0,479.0
3,0,15.24,1,0,13.0,8.0,128.0,4.0,4000.0,200.0,2018,535,461.0,686.0
3,0,15.21,1,0,13.0,8.0,64.0,4.0,5000.0,180.0,2018,386,440.0,508.0
3,0,15.29,1,0,13.0,8.0,256.0,4.0,3300.0,165.0,2018,482,473.0,622.0
3,0,15.29,1,0,13.0,8.0,64.0,4.0,3300.0,165.0,2018,438,515.0,599.0
3,0,15.24,1,0,13.0,8.0,64.0,4.0,3300.0,168.0,2018,511,455.0,552.0
3,0,12.83,1,0,13.0,8.0,32.0,4.0,4000.0,150.0,2018,516,457.0,507.0
3,0,12.88,1,0,13.0,8.0,64.0,4.0,4130.0,160.0,2017,585,447.0,552.0
3,0,12.83,1,0,13.0,8.0,64.0,4.0,3600.0,175.0,2017,592,494.0,596.0
3,0,12.83,1,0,13.0,8.0,64.0,4.0,3300.0,165.0,2017,722,499.0,599.0
3,0,12.83,1,0,13.0,13.0,16.0,4.0,3000.0,144.0,2017,708,457.0,519.0
3,0,12.83,1,0,13.0,13.0,32.0,4.0,3000.0,144.0,2017,781,451.0,502.0
3,0,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,147.0,2017,868,461.0,552.0
3,0,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,144.0,2017,818,460.0,567.0
3,0,12.75,1,0,13.0,8.0,32.0,4.0,4100.0,156.0,2017,542,468.0,520.0
3,0,12.83,1,0,13.0,8.0,32.0,4.0,5000.0,181.0,2017,754,474.0,540.0
3,0,12.83,1,0,16.0,16.0,32.0,4.0,5000.0,181.0,2017,797,500.0,551.0
3,0,12.83,1,0,13.0,8.0,32.0,4.0,5000.0,181.0,2017,612,434.0,560.0
3,0,18.01,1,0,13.0,5.0,64.0,4.0,4680.0,168.0,2017,847,484.0,570.0
3,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,168.0,2017,755,446.0,477.0
3,0,12.75,1,0,13.0,8.0,32.0,4.0,5000.0,175.0,2017,858,426.0,519.0
3,0,23.04,1,0,8.0,5.0,32.0,4.0,7800.0,490.0,2017,588,517.0,599.0
3,0,12.88,1,0,23.0,8.0,64.0,4.0,3300.0,170.0,2017,796,503.0,609.0
3,0,12.83,1,0,13.0,13.0,32.0,4.0,5000.0,170.0,2017,582,497.0,577.0
3,0,18.01,1,0,8.0,2.0,32.0,4.0,4680.0,320.0,2016,1055,484.0,563.0
3,0,12.83,1,0,16.0,8.0,32.0,4.0,4100.0,175.0,2016,862,439.0,524.0
3,0,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,151.0,2016,801,446.0,564.0
3,0,23.04,1,0,8.0,5.0,32.0,4.0,7800.0,490.0,2016,566,509.0,570.0
3,0,23.04,0,0,8.0,5.0,32.0,4.0,5900.0,430.0,2016,1063,501.0,583.0
3,0,12.75,1,0,13.0,5.0,32.0,4.0,4130.0,148.0,2016,927,449.0,544.0
3,0,12.83,1,0,13.0,8.0,16.0,4.0,3000.0,150.0,2016,669,433.0,508.0
3,0,12.75,1,0,16.0,8.0,64.0,4.0,2600.0,144.0,2016,553,491.0,564.0
3,0,12.75,1,0,13.0,5.0,32.0,4.0,4100.0,158.4,2016,599,439.0,534.0
3,0,15.44,1,0,23.0,8.0,32.0,4.0,4600.0,233.0,2016,980,505.0,570.0
3,0,12.88,1,0,23.0,8.0,64.0,4.0,3000.0,170.0,2016,676,475.0,544.0
3,0,12.83,1,0,16.0,8.0,64.0,4.0,3000.0,155.0,2016,578,467.0,580.0
3,0,12.83,1,0,13.0,5.0,32.0,4.0,5000.0,202.0,2016,928,445.0,514.0
3,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,170.1,2015,862,442.0,519.0
3,0,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,185.0,2015,700,479.0,552.0
3,0,25.43,0,0,5.0,2.0,32.0,4.0,4890.0,510.0,2015,999,478.0,508.0
3,0,12.83,1,0,13.0,5.0,32.0,4.0,5000.0,202.0,2015,1089,466.0,513.0
3,0,12.83,1,0,13.0,5.0,64.0,4.0,3000.0,170.0,2015,715,480.0,586.0
3,0,15.24,1,0,13.0,5.0,16.0,4.0,3000.0,190.0,2015,997,446.0,560.0
3,0,15.24,1,0,13.0,5.0,16.0,4.0,3000.0,190.0,2015,1014,431.0,573.0
3,0,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,170.0,2015,880,466.0,540.0
3,0,12.7,0,0,8.0,5.0,32.0,4.0,2040.0,140.0,2015,989,436.0,530.0
3,0,12.7,1,0,13.0,5.0,32.0,4.0,2400.0,140.0,2015,592,445.0,535.0
3,0,17.78,0,0,8.0,2.0,16.0,4.0,3500.0,272.0,2015,885,457.0,507.0
3,0,12.83,1,0,13.0,8.0,32.0,4.0,3030.0,156.0,2015,777,434.0,570.0
3,0,20.32,1,0,5.0,2.0,32.0,4.0,4000.0,350.0,2015,747,453.0,563.0
3,0,12.83,1,0,13.0,13.0,16.0,4.0,3000.0,170.0,2015,794,483.0,564.0
3,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,170.0,2015,685,455.0,552.0
3,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,170.0,2015,749,475.0,570.0
3,0,17.78,1,0,5.0,2.0,32.0,4.0,3950.0,299.0,2015,970,470.0,539.0
3,0,17.78,0,0,5.0,2.0,32.0,4.0,3950.0,280.0,2015,557,452.0,508.0
3,0,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,185.0,2015,626,427.0,599.0
3,0,25.43,0,0,5.0,0.3,32.0,4.0,5000.0,525.0,2014,1059,473.0,530.0
3,0,12.7,1,0,8.0,2.0,32.0,4.0,2110.0,145.0,2014,595,440.0,534.0
3,0,20.32,1,0,5.0,1.2,16.0,4.0,4000.0,299.0,2014,801,460.0,548.0
3,0,20.32,0,0,5.0,2.0,16.0,4.0,4000.0,320.0,2014,846,449.0,501.0
3,0,17.78,0,0,5.0,2.0,32.0,4.0,3950.0,295.0,2014,731,436.0,487.0
3,0,20.32,0,0,5.0,2.0,32.0,4.0,2865.0,328.0,2014,645,437.0,530.0
3,0,17.78,0,0,5.0,2.0,32.0,4.0,2865.0,299.0,2014,705,425.0,535.0
3,0,25.43,1,0,5.0,1.2,16.0,4.0,6600.0,595.0,2014,1013,526.0,599.0
3,0,25.43,0,0,2.0,0.3,32.0,4.0,5000.0,550.0,2014,800,481.0,540.0
3,0,12.7,1,0,13.0,2.0,16.0,4.0,2300.0,150.0,2014,1081,447.0,577.0
3,0,12.7,1,0,13.0,2.0,16.0,4.0,2300.0,150.0,2014,1013,470.0,552.0
3,0,12.7,1,0,13.0,2.0,16.0,4.0,2400.0,145.0,2014,956,424.0,624.0
3,0,10.34,0,0,13.0,1.2,1024.0,4.0,1820.0,126.0,2014,772,549.0,556.0
3,0,15.24,0,0,13.0,2.0,16.0,4.0,3230.0,196.0,2014,947,442.0,530.0
3,0,15.24,0,0,13.0,2.0,16.0,4.0,3300.0,196.0,2014,665,457.0,553.0
3,0,12.7,0,0,8.0,2.0,32.0,4.0,2110.0,145.0,2014,794,425.0,486.0
3,0,10.29,1,0,5.0,2.0,32.0,4.0,2060.0,150.0,2014,635,437.0,571.0
3,0,10.16,0,0,8.0,2.0,32.0,4.0,1170.0,116.0,2014,824,428.0,535.0
3,0,10.24,0,0,8.0,2.0,16.0,4.0,1500.0,105.0,2013,604,459.0,567.0
3,0,12.7,1,0,13.0,2.0,16.0,4.0,2400.0,145.0,2013,654,519.0,659.0
3,0,25.43,0,0,2.0,1.2,32.0,4.0,5070.0,522.0,2013,754,459.0,553.0
3,0,20.32,0,0,5.0,1.2,16.0,4.0,3950.0,350.0,2013,847,447.0,502.0
3,0,17.78,1,0,5.0,1.2,32.0,4.0,3950.0,328.0,2013,550,458.0,540.0
3,0,17.78,1,0,5.0,1.2,16.0,4.0,3950.0,290.0,2013,1083,440.0,544.0
3,0,15.24,0,0,8.0,1.2,16.0,4.0,3200.0,210.0,2013,1040,473.0,586.0
3,0,25.43,0,0,5.0,1.2,32.0,4.0,3950.0,585.0,2013,549,528.0,599.0
3,0,17.78,0,0,2.0,0.3,32.0,4.0,3950.0,302.0,2013,643,433.0,460.0
3,0,17.78,0,0,5.0,1.2,16.0,4.0,3950.0,302.0,2013,674,427.0,486.0
3,0,12.7,1,0,13.0,2.0,32.0,4.0,2400.0,141.0,2013,614,570.0,691.0
3,0,25.43,0,0,5.0,1.2,16.0,4.0,3950.0,580.0,2013,887,499.0,543.0
3,0,12.75,1,0,13.0,8.0,32.0,4.0,5000.0,168.0,2017,593,496.0,580.0
23,0,10.29,0,0,13.0,2.0,16.0,4.0,2100.0,119.0,2013,704,429.0,530.0
4,0,12.83,1,0,12.0,8.0,32.0,4.0,4000.0,167.0,2017,561,458.0,597.0
4,0,12.83,1,0,13.0,8.0,32.0,4.0,3000.0,178.0,2017,607,448.0,530.0
4,0,10.29,1,0,12.0,8.0,64.0,4.0,3500.0,180.0,2017,554,468.0,567.0
4,0,12.83,1,0,21.0,8.0,32.0,4.0,3000.0,165.0,2016,560,501.0,570.0
4,0,12.75,1,0,13.0,8.0,16.0,4.0,2610.0,135.0,2016,920,435.0,530.0
4,0,12.8,1,0,18.0,2.0,32.0,4.0,3410.0,192.0,2015,805,451.0,560.0
4,1,7.75,1,0,13.0,2.0,16.0,4.0,2500.0,178.0,2015,903,425.0,520.0
4,1,10.29,1,0,13.0,2.0,32.0,4.0,3450.0,196.0,2014,582,434.0,514.0
4,1,10.21,1,0,8.0,2.0,64.0,4.0,1800.0,140.0,2013,625,455.0,596.0
4,1,5.28,0,0,5.0,2.0,512.0,0.25,1450.0,120.0,2013,774,485.0,487.0
23,0,12.88,1,0,13.0,5.0,64.0,4.0,3180.0,167.5,2017,784,455.0,514.0
23,0,12.83,1,0,13.0,8.0,64.0,4.0,6180.0,167.5,2017,720,442.0,552.0
23,0,12.7,1,0,13.0,8.0,64.0,4.0,3000.0,152.0,2017,895,472.0,513.0
23,0,12.83,1,0,13.0,5.0,32.0,4.0,3150.0,142.6,2016,599,454.0,548.0
23,0,15.24,1,0,24.0,8.0,64.0,4.0,3500.0,207.0,2015,858,465.0,574.0
23,0,15.24,0,0,8.0,2.0,32.0,4.0,3000.0,177.0,2015,569,424.0,471.0
23,0,12.7,1,0,13.0,5.0,32.0,4.0,2200.0,164.0,2014,608,436.0,501.0
23,0,17.78,0,0,5.0,2.0,32.0,4.0,3000.0,299.0,2014,1090,437.0,488.0
23,2,12.7,0,0,8.0,2.0,32.0,4.0,2200.0,139.0,2014,637,426.0,500.0
23,0,12.7,0,0,13.0,5.0,16.0,4.0,2300.0,129.0,2014,959,439.0,556.0
23,0,12.83,0,0,16.0,8.0,32.0,4.0,2500.0,152.0,2014,696,469.0,567.0
23,0,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,155.0,2014,571,424.0,478.0
23,0,20.32,0,0,5.0,5.0,32.0,4.0,4500.0,404.0,2014,614,443.0,589.0
23,0,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,133.0,2014,639,450.0,535.0
23,0,12.7,0,0,12.0,2.0,16.0,4.0,2000.0,144.0,2014,988,425.0,494.0
23,0,12.78,0,0,8.0,2.0,16.0,4.0,2800.0,190.0,2013,1006,428.0,486.0
23,0,12.88,0,0,8.0,1.3,16.0,4.0,2800.0,243.0,2013,1060,442.0,540.0
23,0,14.35,1,0,12.0,8.0,128.0,4.0,3100.0,168.0,2018,578,509.0,597.0
23,0,14.35,1,0,12.0,8.0,64.0,4.0,3100.0,163.0,2018,586,458.0,574.0
23,0,12.83,1,0,12.0,8.0,64.0,4.0,3400.0,183.0,2018,567,446.0,544.0
23,0,12.75,1,0,12.0,8.0,64.0,4.0,3100.0,165.0,2018,454,447.0,525.0
23,0,12.75,1,0,8.0,5.0,16.0,4.0,3100.0,155.0,2017,819,429.0,513.0
23,0,12.75,1,0,13.0,5.0,32.0,4.0,3100.0,155.0,2017,890,428.0,524.0
23,0,12.83,1,0,12.0,8.0,64.0,4.0,3400.0,183.0,2017,809,472.0,556.0
23,0,12.75,1,0,12.0,8.0,64.0,4.0,3100.0,165.0,2017,756,451.0,535.0
23,0,12.75,1,0,12.0,8.0,64.0,4.0,3100.0,158.0,2017,564,478.0,591.0
23,0,12.75,1,0,16.0,8.0,32.0,4.0,3100.0,153.0,2017,843,462.0,567.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,3080.0,140.0,2016,992,461.0,525.0
23,0,12.7,1,0,16.0,5.0,32.0,4.0,3050.0,139.0,2016,681,465.0,539.0
23,0,12.7,1,0,16.0,8.0,16.0,4.0,3200.0,145.0,2016,546,434.0,570.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2850.0,139.0,2015,542,460.0,534.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,2900.0,148.0,2015,863,443.0,544.0
23,0,12.7,1,0,13.0,5.0,16.0,4.0,3120.0,144.0,2015,889,473.0,556.0
23,0,12.83,1,0,13.0,5.0,16.0,4.0,3620.0,162.0,2015,774,477.0,569.0
23,0,25.43,0,0,5.0,2.0,16.0,4.0,7280.0,470.0,2015,696,448.0,544.0
23,0,12.7,1,0,13.0,8.0,32.0,4.0,5000.0,218.0,2017,745,497.0,611.0
23,0,12.75,1,0,16.0,8.0,64.0,4.0,4500.0,250.0,2018,443,478.0,680.0
23,0,10.34,1,0,13.0,5.0,32.0,4.0,3800.0,153.0,2016,930,526.0,648.0
23,0,10.29,1,0,5.0,2.0,32.0,4.0,3000.0,181.0,2015,759,482.0,583.0
23,0,10.34,1,0,8.0,2.0,16.0,4.0,3000.0,185.0,2015,688,462.0,609.0
23,0,10.34,1,0,8.0,0.3,32.0,4.0,2630.0,185.0,2014,1023,431.0,613.0
5,0,10.34,0,0,8.0,0.3,256.0,0.25,1400.0,140.0,2013,831,431.0,493.0
5,0,11.76,0,0,5.0,0.3,256.0,0.25,1400.0,140.0,2013,857,434.0,479.0
5,0,11.76,0,0,8.0,0.3,256.0,0.25,1400.0,140.0,2013,563,449.0,488.0
6,0,12.83,1,0,12.0,13.0,64.0,4.0,3200.0,152.0,2017,791,456.0,586.0
6,0,12.83,1,0,13.0,8.0,64.0,4.0,4060.0,167.0,2016,851,444.0,530.0
6,0,12.7,1,0,13.0,8.0,16.0,4.0,2500.0,148.0,2017,555,453.0,534.0
6,0,12.83,1,0,16.0,8.0,128.0,4.0,4070.0,168.0,2016,820,453.0,604.0
6,0,12.83,1,0,13.0,8.0,32.0,4.0,4010.0,173.4,2016,661,455.0,521.0
6,0,12.83,1,0,13.0,5.0,64.0,4.0,2800.0,170.0,2016,703,491.0,594.0
6,0,10.34,1,0,8.0,5.0,16.0,4.0,1800.0,120.0,2016,755,427.0,519.0
6,0,12.83,1,0,13.0,5.0,32.0,4.0,2500.0,138.5,2015,883,459.0,530.0
6,0,12.83,1,0,8.0,2.0,32.0,4.0,2500.0,158.0,2015,725,435.0,508.0
6,0,10.34,1,0,8.0,5.0,32.0,4.0,1800.0,119.0,2015,820,424.0,502.0
23,0,25.53,1,0,8.0,2.0,32.0,4.0,7000.0,597.0,2015,848,496.0,613.0
23,0,20.42,1,0,8.0,2.0,16.0,4.0,5900.0,305.0,2014,939,466.0,552.0
23,0,20.32,0,0,5.0,2.0,16.0,4.0,4100.0,292.0,2013,735,427.0,487.0
23,0,20.35,1,0,8.0,24.0,256.0,4.0,3400.0,171.0,2019,354,582.0,680.0
23,0,12.57,0,0,12.0,8.0,32.0,4.0,4000.0,139.0,2018,377,440.0,452.0
